@id,accessScheme,contentType,parentPid,publishScheme,hasData_checksum_checksumValue,hasData_fileLabel,hasData_format,hasData_size,isDescribedBy_created,isDescribedBy_createdBy
frl:6511911,public,file,frl:6511910,public,6a1d6eef98edf7d858778d605415cd6d,Food Science   Nutrition - 2024 - Chen - Transcriptomic and Metabolomic Insights Into the Prebiotic Potential of Camellia.pdf,application/pdf,8540066,2025-06-26T11:49:04.286+0200,286.0
frl:6511917,public,file,frl:6511916,public,6b9636d575d39ea4b9b7cfaab58ca908,Food Science   Nutrition - 2024 - Hasan - Yogurt Supplementation Can Ameliorate Fatty Liver Diseases and Metabolic Syndrome.pdf,application/pdf,4853074,2025-06-26T12:49:57.655+0200,286.0
frl:6511920,public,file,frl:6511919,public,65b9bfc57811d929227d73d8b0eee1a4,Food Science   Nutrition - 2024 - Song - Insights Into Metabolic Signatures and Regulatory Effect of Dendrobium officinale.pdf,application/pdf,3167297,2025-06-26T13:28:11.440+0200,286.0
frl:6511924,public,file,frl:6511923,public,8cad2c345b6f3af8651b42217e5c86f1,Goerdten-et-al_2024_Identification and replication of urine metabolites.pdf,application/pdf,488937,2025-06-26T13:53:36.402+0200,266.0
frl:6511926,public,file,frl:6511921,public,44c7c3472bbb6040f1279d8bd9635989,DFG-Report-PN464596535-öffentliche Teil.pdf,application/pdf,3938021,2025-06-27T13:12:47.943+0200,339.0
frl:6511927,public,file,frl:6511915,public,e3744f7dedcdc7cf6d32d5cb9c685ac6,Abstractband_4.ELC Konferenz.pdf,application/pdf,1332897,2025-06-27T13:19:35.755+0200,339.0
frl:6511929,public,file,frl:6511809,public,4c52cd4b9d6989ae01431bb6223545c3,1-s2.0-S1567134824000054-main.pdf,application/pdf,3686120,2025-06-30T09:52:02.581+0200,317.0
frl:6511930,public,file,frl:6511805,public,9d9616c997ac00b0a1b50e774481941f,PIIS1472648324004632.pdf,application/pdf,3067966,2025-06-30T09:54:11.440+0200,317.0
frl:6511931,public,file,frl:6511791,public,6ccc06be5d69298de7680b0f8cc8c12f,1-s2.0-S0048969724035022-main.pdf,application/pdf,4191969,2025-06-30T09:56:13.371+0200,317.0
frl:6511933,public,file,frl:6511932,public,c3e87f14540e1237d0d7af11bf915cd8,Food Science   Nutrition - 2024 - Goleij - Unlocking the Potential  How Flavonoids Affect Angiogenesis  Oxidative Stress .pdf,application/pdf,1029608,2025-06-30T10:35:32.127+0200,286.0
frl:6511935,public,file,frl:6511934,public,1330d43bd12596b7943d3d541bbeb34f,Food Science   Nutrition - 2024 - Wang - The Potential of the Probiotic Isolate Lactobacillus plantarum SS18‐50 to Prevent.pdf,application/pdf,1229369,2025-06-30T11:10:13.222+0200,286.0
frl:6511937,public,file,frl:6511936,public,41f259ed5b6330dcdf5455b169d1d091,Food Science   Nutrition - 2024 - Madivoli - Evaluation of the Food Barrier and Mechanical Properties of Carrageenan‐Starch.pdf,application/pdf,1155516,2025-06-30T12:58:42.513+0200,286.0
frl:6511938,public,file,frl:6511736,public,eee69e612e8ff02e294fba821b001bc1,PIIS0168952523002536.pdf,application/pdf,1388813,2025-07-01T09:49:30.831+0200,317.0
frl:6511939,public,file,frl:6511788,public,d419388a0cbdb53041595156a9775a16,naturally-acquired-immunity-to-plasmodium-pitheci-in-bornean-orangutans-pongo-pygmaeus.pdf,application/pdf,376157,2025-07-01T09:54:32.684+0200,317.0
frl:6511940,public,file,frl:6511785,public,7c861163d3f6d035f7b8bae8e74c7fee,s41467-024-45231-0.pdf,application/pdf,3796533,2025-07-01T09:57:16.728+0200,317.0
frl:6511941,public,file,frl:6511803,public,bf0a22f788c93b45460ac2a64b2df095,s41467-024-52381-8.pdf,application/pdf,3115876,2025-07-01T09:59:08.276+0200,317.0
frl:6511943,public,file,frl:6511713,public,285ee4913722dfe8e36879bb0c5f3d74,s41467-024-52549-2.pdf,application/pdf,646141,2025-07-01T10:16:37.094+0200,317.0
frl:6511944,public,file,frl:6511942,public,fd2789d5301306b8f225b38c7befb774,Food Science   Nutrition - 2024 - Momeni‐Moghaddam - Chenopodium botrys Extract Affects Acute Kidney Injury Caused by.pdf,application/pdf,991978,2025-07-01T10:16:56.109+0200,286.0
frl:6511945,public,file,frl:6511827,public,eee23f8df472292cf5da67647d052123,s41559-024-02363-2.pdf,application/pdf,3726556,2025-07-01T10:19:18.942+0200,317.0
frl:6511946,public,file,frl:6511726,public,d92f1b6adaaec2e0b4c6745367546a1e,s41598-024-79930-x.pdf,application/pdf,2619237,2025-07-01T10:24:29.382+0200,317.0
frl:6511947,public,file,frl:6511813,public,636c8cb9803e2e21594b7ef93ec05b3a,s42003-024-05926-y.pdf,application/pdf,934185,2025-07-01T10:32:22.008+0200,317.0
frl:6511948,public,file,frl:6511731,public,a73250f9737e4cfecfef8ad07e6e7795,s42003-024-06165-x.pdf,application/pdf,2786818,2025-07-01T10:33:56.583+0200,317.0
frl:6511949,public,file,frl:6511762,public,abceeb7c7bb7a187ebc42d7c82bfea49,s42003-024-06499-6.pdf,application/pdf,1119683,2025-07-01T10:35:44.344+0200,317.0
frl:6511951,public,file,frl:6511950,public,ef68520d07ceb1cf6bdba5f5fe7d0002,Food Science   Nutrition - 2024 - Zhang - An Optimized Bidirectional Long Short‐Term Memory Model Based on Hyperspectral.pdf,application/pdf,1555858,2025-07-01T11:00:01.240+0200,286.0
frl:6511953,public,file,frl:6511952,public,7907c1fefa49b5dc9555774b5a3a04e7,Food Science   Nutrition - 2024 - Mao - A Novel Image‐Based Assessment for Pork Quality Classification via Electrochemical (1).pdf,application/pdf,10548351,2025-07-01T11:36:00.200+0200,286.0
frl:6511955,public,file,frl:6511954,public,2d0db7e91c35a3708fecf67902b3b3a3,Food Science   Nutrition - 2024 - Grzelczyk - Evaluation of the Nutritional Properties and Biodegradation of Novel.pdf,application/pdf,753597,2025-07-01T12:07:51.438+0200,286.0
frl:6511957,public,file,frl:6511956,public,20a1479445290365c33c3c6ecc5a8b0e,Food Science   Nutrition - 2024 - GanjiVtan - Spray‐Dried Wheat Gluten Protein Hydrolysate Microcapsules  Physicochemical.pdf,application/pdf,1177367,2025-07-01T12:33:17.977+0200,286.0
frl:6511960,public,file,frl:6511959,public,bb1b5a1df54e2064a590b958b319c33d,Food Science   Nutrition - 2024 - Çoban - Fenugreek Sprouts Around the World  Exploring Therapeutic and Nutritional.pdf,application/pdf,1043273,2025-07-01T13:04:33.555+0200,286.0
frl:6511961,public,file,frl:6511958,public,f2ea0bba4ca5d341236f630e1959dbb2,Bericht Forschungsprogramm Pflegebildung und Pflegeberuf 2024_online.pdf,application/pdf,815666,2025-07-01T13:05:08.098+0200,339.0
frl:6511962,public,file,frl:6511725,public,9bddd46f17017f1b848a5b9e02a93f81,s42003-024-07114-4.pdf,application/pdf,3024207,2025-07-02T08:46:36.466+0200,317.0
frl:6511963,public,file,frl:6511770,public,d34ceaaf1cee6a48f4aee9bd9c69ef46,s42004-023-01076-0.pdf,application/pdf,3225472,2025-07-02T08:48:23.598+0200,317.0
frl:6511964,public,file,frl:6511760,public,40e302d566aee846359d40a909142d6d,mottaghinia-et-al-a-recent-gibbon-ape-leukemia-virus-germline-integration-in-a-rodent-from-new-guinea.pdf,application/pdf,3123193,2025-07-02T08:52:21.398+0200,317.0
frl:6511965,public,file,frl:6511801,public,75f5a3a3d6452dca343a26c71a6aa953,Radiocarbon integrity of dissolved inorganic carbon DIC samples stored in plastic and glass bottles implications for reliable groundwater age datin.pdf,application/pdf,1932259,2025-07-02T08:54:14.122+0200,317.0
frl:6511966,public,file,frl:6511812,public,119e5936cca1a72123bdb7000a5ac2a9,biae023.pdf,application/pdf,1130281,2025-07-02T08:56:59.651+0200,317.0
frl:6511970,public,file,frl:6511969,public,0eb7af53c821f5180b1ca8323d4a09ab,Food Science   Nutrition - 2024 - Kalantar Ahmadi - Enhancing Soybean  Glycine max L  Merr  Heat Stress Tolerance  Effects.pdf,application/pdf,594490,2025-07-02T10:53:13.870+0200,286.0
frl:6511972,public,file,frl:6511971,public,ce2366c48d8a261d8800351269bab9c0,Hornschuch-et-al_2024_Proportion and characteristics of screen-detected.pdf,application/pdf,1364117,2025-07-02T11:20:29.738+0200,266.0
frl:6511974,public,file,frl:6511973,public,fd73388f3738170ce9fbc4a30f02fce1,Food Science   Nutrition - 2024 - Ranjbar - Edible Coating Based on Alginate Nanoparticles Containing Menthol and Zataria.pdf,application/pdf,1856129,2025-07-02T11:27:06.932+0200,286.0
frl:6511978,public,file,frl:6511977,public,792125a00414847f5eb82d5d5fa801a7,Cheng-et-al_2024_Moderate to vigorous physical activity modulates the association.pdf,application/pdf,1303106,2025-07-02T11:46:52.319+0200,266.0
frl:6511980,public,file,frl:6511979,public,5dab17f64d46f64e55abff453f2cc3da,Jilani-et-al_2024_Association of ability to rank.pdf,application/pdf,637733,2025-07-02T12:13:02.286+0200,266.0
frl:6511982,public,file,frl:6511981,public,5906792518ddb42dae82c8da83f26e0e,Ahmed-et-al_2024_Promoting Comprehensive Sexuality Education in Pakistan.pdf,application/pdf,692398,2025-07-02T12:27:48.940+0200,266.0
frl:6511984,public,file,frl:6511983,public,28c406f487353f4d0755c3d907c1e81f,Food Science   Nutrition - 2024 - Soleimani - Prolonging Shelf Life and Meat Quality of Rainbow Trout  Oncorhynchus mykiss .pdf,application/pdf,666247,2025-07-02T13:48:25.384+0200,286.0
frl:6511985,public,file,frl:6511922,public,32081b3c665acaeb01f88fbe0073a93d,20250701_Abschlussbericht_STREEM.pdf,application/pdf,258920,2025-07-02T15:35:59.432+0200,339.0
frl:6511986,public,file,frl:6511918,public,273f1f34d6418a9900a40eef6804d144,62fb767095e73_Forschungsprogramm_zur_Pflegebildung_und_zum_Pflegeberuf_2022.pdf,application/pdf,882406,2025-07-02T15:48:58.402+0200,339.0
frl:6511989,public,file,frl:6511988,public,d95b31a7a45ee2c7b86bcb0115881193,Günther-et-al_2025_Early life factors and later metabolic syndrome in European children and adolescents.pdf,application/pdf,1231526,2025-07-03T09:43:11.664+0200,266.0
frl:6511990,public,file,frl:6511914,public,16462bffc52eba2d93d902d8f6721bb5,6229ee8e0f564_Forschungsprogramm_zur_Pflegebildung_und_zum_Pflegeberuf_2020_2021.pdf,application/pdf,630465,2025-07-03T10:11:44.910+0200,339.0
frl:6515073,public,file,frl:6514907,public,400f1f4f699d316ded0d4d5e2031ac40,Food Science   Nutrition - 2024 - Shang - Study on the Effect of Quinoa Saponins on Human Colon Cancer HT‐29 Cells.pdf,application/pdf,6326436,2025-07-04T12:24:07.587+0200,286.0
frl:6515153,public,file,frl:6515150,public,2568eba12e93cb8a77b94781f9a8e7db,Food Science   Nutrition - 2024 - Li - Regulatory Roles of Quercetin in Alleviating Fructose‐Induced Hepatic Steatosis .pdf,application/pdf,6663579,2025-07-04T12:55:32.546+0200,286.0
frl:6524893,public,file,frl:6524892,public,a20052dde649fe6dd79b1e539a2bca2a,Food Science   Nutrition - 2024 - Jiang - Morin Improves the Bone Histomorphology and Biochemical Markers in an Animal.pdf,application/pdf,1433712,2025-07-07T15:35:52.011+0200,286.0
frl:6524894,public,file,frl:6524812,public,6f74dee6fd08a9b049b26e7217056502,hta215_bericht_de.pdf,application/pdf,689056,2025-07-08T07:17:03.209+0200,356.0
frl:6524895,public,file,frl:6524813,public,9b0076f5eed8e288724985cd168c249c,hta216_bericht_de.pdf,application/pdf,1361802,2025-07-08T07:17:10.630+0200,356.0
frl:6524896,public,file,frl:6524814,public,536e064aac773ee8434d96b353adb6c6,hta217_bericht_de.pdf,application/pdf,936413,2025-07-08T07:17:18.487+0200,356.0
frl:6524897,public,file,frl:6524815,public,0cf1e91ed483d7ee1f482a798e94d37f,hta234_bericht_de.pdf,application/pdf,705870,2025-07-08T07:17:25.895+0200,356.0
frl:6524898,public,file,frl:6524816,public,e24e5c3d5007f9b6c4ed7f2c036fd9c4,hta225_bericht_de.pdf,application/pdf,751233,2025-07-08T07:17:33.019+0200,356.0
frl:6524899,public,file,frl:6524817,public,57c20cb98aefd7949f8feb3337dbbafe,hta242_bericht_de.pdf,application/pdf,579569,2025-07-08T07:17:41.262+0200,356.0
frl:6524900,public,file,frl:6524818,public,35b658072a7a7d0797efa1d1f0edc63c,hta228_bericht_de.pdf,application/pdf,652704,2025-07-08T07:17:48.316+0200,356.0
frl:6524901,public,file,frl:6524819,public,d6c71efbad3252c482f3cfebd9dae2b6,hta236_bericht_de.pdf,application/pdf,606421,2025-07-08T07:17:55.503+0200,356.0
frl:6524902,public,file,frl:6524820,public,a18008146d757c62feb4399b6fd7fb77,hta243_bericht_de.pdf,application/pdf,1602755,2025-07-08T07:18:02.730+0200,356.0
frl:6524903,public,file,frl:6524821,public,25ff590670ccf3bd13bef8b86b6d1d36,hta248_bericht_de.pdf,application/pdf,765782,2025-07-08T07:18:10.163+0200,356.0
frl:6524904,public,file,frl:6524822,public,962638ffccf5c32301dfefbbad75e867,hta251_bericht_de.pdf,application/pdf,498450,2025-07-08T07:18:17.208+0200,356.0
frl:6524905,public,file,frl:6524823,public,9c14c1387a5d58c1aae84dbbf594d00f,hta250_bericht_de.pdf,application/pdf,661950,2025-07-08T07:18:24.679+0200,356.0
frl:6524906,public,file,frl:6524824,public,18084037a9d00a1e0b425ca11b58b118,hta259_bericht_de.pdf,application/pdf,475293,2025-07-08T07:18:31.511+0200,356.0
frl:6524907,public,file,frl:6524825,public,bffe01c478a9fabd20020e44128abae7,hta257_bericht_de.pdf,application/pdf,1474149,2025-07-08T07:18:38.501+0200,356.0
frl:6524908,public,file,frl:6524826,public,594dca3987251bdaa0d33337e1dae8fe,hta272_bericht_de.pdf,application/pdf,725485,2025-07-08T07:18:45.761+0200,356.0
frl:6524909,public,file,frl:6524827,public,a71902a6548ce0e12440881f164f0cfb,hta261_bericht_de.pdf,application/pdf,1642093,2025-07-08T07:18:52.731+0200,356.0
frl:6524910,public,file,frl:6524828,public,1e2e9a9c59b2f78033ed050b372bcd8b,hta254_bericht_de.pdf,application/pdf,744345,2025-07-08T07:19:00.110+0200,356.0
frl:6524911,public,file,frl:6524829,public,3e19f59236db3c89c83dc1dc168b9ff3,hta229_bericht_de.pdf,application/pdf,1759622,2025-07-08T07:19:07.294+0200,356.0
frl:6524912,public,file,frl:6524830,public,a519edfd1975ebd4da48329d2a456a90,hta265_bericht_de.pdf,application/pdf,865509,2025-07-08T07:19:14.860+0200,356.0
frl:6524913,public,file,frl:6524831,public,764c9580d491ba1e6d77834cee69aa98,hta258_bericht_de.pdf,application/pdf,842062,2025-07-08T07:19:22.137+0200,356.0
frl:6524914,public,file,frl:6524832,public,699d7f57e403e8d9b2ac73233f62358f,hta263_bericht_de.pdf,application/pdf,2226640,2025-07-08T07:19:29.218+0200,356.0
frl:6524915,public,file,frl:6524833,public,8b5a325737ea81746bfeca98f24ebd0e,hta256_bericht_de.pdf,application/pdf,422029,2025-07-08T07:19:36.866+0200,356.0
frl:6524916,public,file,frl:6524834,public,7899368eafbefa108b3e43e457436019,hta260_bericht_de.pdf,application/pdf,1209106,2025-07-08T07:19:43.858+0200,356.0
frl:6524917,public,file,frl:6524835,public,ff4220ad5c5d40ca09072ee8d95011c1,hta268_bericht_de.pdf,application/pdf,880068,2025-07-08T07:19:51.196+0200,356.0
frl:6524918,public,file,frl:6524836,public,a65a64ee8aa36f025d7f3f8251867e3d,hta264_bericht_de.pdf,application/pdf,406239,2025-07-08T07:19:58.584+0200,356.0
frl:6524919,public,file,frl:6524837,public,480364f5f4c0eb12d939cd2ebc9aabcb,hta278_bericht_de.pdf,application/pdf,1085319,2025-07-08T07:20:06.066+0200,356.0
frl:6524920,public,file,frl:6524838,public,6c39cf02f94656d0248a6727d17e394f,hta279_bericht_de.pdf,application/pdf,927614,2025-07-08T07:20:13.440+0200,356.0
frl:6524921,public,file,frl:6524839,public,32509e22fdd83cd98123329ad2c027f4,hta262_bericht_de.pdf,application/pdf,1246428,2025-07-08T07:20:20.688+0200,356.0
frl:6524922,public,file,frl:6524840,public,4f5e48db732324f21e69bd29ad3d655d,hta267_bericht_de.pdf,application/pdf,1519078,2025-07-08T07:20:28.085+0200,356.0
frl:6524923,public,file,frl:6524842,public,56611c4d1847cae4137ff1789c7026d6,hta220_bericht_de.pdf,application/pdf,1243447,2025-07-08T07:20:35.335+0200,356.0
frl:6524924,public,file,frl:6524843,public,da356399456fff5f0d8ad7843e7c8b68,hta300_bericht_de.pdf,application/pdf,832395,2025-07-08T07:20:42.625+0200,356.0
frl:6524925,public,file,frl:6524844,public,ef1c4a1b1416175af445da2db004b02d,hta301_bericht_de.pdf,application/pdf,822615,2025-07-08T07:20:49.984+0200,356.0
frl:6524926,public,file,frl:6524845,public,bbe5b4f6371e66750b7dd1bd80dbf1d1,hta309_bericht_de.pdf,application/pdf,1204538,2025-07-08T07:20:57.258+0200,356.0
frl:6524927,public,file,frl:6524847,public,b92ba3f0da098acf8a322e6d9adef232,hta280_bericht_de.pdf,application/pdf,1489647,2025-07-08T07:21:04.721+0200,356.0
frl:6524928,public,file,frl:6524848,public,77862ea391a47f7ded49f43262cca31d,hta299_bericht_de.pdf,application/pdf,1889050,2025-07-08T07:21:12.225+0200,356.0
frl:6524929,public,file,frl:6524849,public,14fb7dc1345b9ca1905ba9e18c608e37,hta297_bericht_de.pdf,application/pdf,655110,2025-07-08T07:21:19.709+0200,356.0
frl:6524930,public,file,frl:6524850,public,f5f4707607d6faa2a10bd2e0003c258f,hta255_bericht_de.pdf,application/pdf,7180221,2025-07-08T07:21:26.840+0200,356.0
frl:6524931,public,file,frl:6524851,public,f2553a8da22df3a3f161e4cdd35ee3a4,hta308_bericht_de.pdf,application/pdf,656132,2025-07-08T07:21:35.754+0200,356.0
frl:6524932,public,file,frl:6524852,public,40a6434dcd64b2b3d23c2876aad9f445,hta307_bericht_de.pdf,application/pdf,832970,2025-07-08T07:21:42.782+0200,356.0
frl:6524933,public,file,frl:6524853,public,d213d433cd101bff040f8c95d2375ce1,hta281_bericht_de.pdf,application/pdf,593670,2025-07-08T07:21:50.179+0200,356.0
frl:6524934,public,file,frl:6524854,public,1cbc89f08f19992f5fef4ee9683010a8,hta332_bericht_de.pdf,application/pdf,678602,2025-07-08T07:21:57.149+0200,356.0
frl:6524935,public,file,frl:6524855,public,e6917abd3719d8056e9b14e05ddfb75e,hta331_bericht_de.pdf,application/pdf,528780,2025-07-08T07:22:04.317+0200,356.0
frl:6524936,public,file,frl:6524856,public,d0a82b7b33b4899f67bdf3519c9da25a,hta329_bericht_de.pdf,application/pdf,611543,2025-07-08T07:22:11.685+0200,356.0
frl:6524937,public,file,frl:6524857,public,e72ce184fc39f4fa8c4340a109fe58df,hta338_bericht_de.pdf,application/pdf,605854,2025-07-08T07:22:18.654+0200,356.0
frl:6524938,public,file,frl:6524858,public,cfc2a45bc21167116d0adc459385f520,hta298_bericht_de.pdf,application/pdf,2213970,2025-07-08T07:22:25.827+0200,356.0
frl:6524939,public,file,frl:6524859,public,48ab91ba29633955c76d940475ca0019,hta346_bericht_de.pdf,application/pdf,578396,2025-07-08T07:22:33.419+0200,356.0
frl:6524940,public,file,frl:6524860,public,32305b74e3e1cc590c4a87217998f48d,hta345_bericht_de.pdf,application/pdf,1066774,2025-07-08T07:22:40.484+0200,356.0
frl:6524941,public,file,frl:6524861,public,9a4ad590517aee047d1d46abf587e212,hta362_bericht_de.pdf,application/pdf,428025,2025-07-08T07:22:47.738+0200,356.0
frl:6524942,public,file,frl:6524862,public,608a787430a78b330736c7ca33731d5f,hta343_bericht_de.pdf,application/pdf,688053,2025-07-08T07:22:55.018+0200,356.0
frl:6524943,public,file,frl:6524863,public,82f0d4660fdf222f4fb69961a5d0366f,hta330_bericht_de.pdf,application/pdf,484142,2025-07-08T07:23:02.074+0200,356.0
frl:6524944,public,file,frl:6524864,public,afa1a5b972d3ea33d6b0626d3717464b,hta349_bericht_de.pdf,application/pdf,1692890,2025-07-08T07:23:09.054+0200,356.0
frl:6524945,public,file,frl:6524865,public,03b122c5fe8998d37ab4436d707176c9,hta348_bericht_de.pdf,application/pdf,1670996,2025-07-08T07:23:16.736+0200,356.0
frl:6524946,public,file,frl:6524866,public,7c9f29bf320a2126fcaf20e2b3022527,hta339_bericht_de.pdf,application/pdf,684163,2025-07-08T07:23:24.314+0200,356.0
frl:6524947,public,file,frl:6524867,public,9ddb685ed355a7ac3cca07f387e9c424,hta342_bericht_de.pdf,application/pdf,1485688,2025-07-08T07:23:31.476+0200,356.0
frl:6524948,public,file,frl:6524868,public,f4e0f0f2b8955e50ffd2eb3394ccada7,hta328_bericht_de.pdf,application/pdf,2137398,2025-07-08T07:23:39.038+0200,356.0
frl:6524949,public,file,frl:6524869,public,26041b3c225cbd9f1a2be06b9bb77f4e,hta347_bericht_de.pdf,application/pdf,2245030,2025-07-08T07:23:46.624+0200,356.0
